Image Name,Shape Name,Sides,Area,Perimeter,Aspect Ratio,Compactness,Solidity,Convexity
1474.png,Square,4,8750.5,441.68837881088257,1.0,1.7741454115118944,0.9462045847750865,0.8404404902866962
1475.png,Square,4,8795.5,447.8305140733719,1.0,1.8144999771191623,0.9431665862420245,0.8286899045377082
1476.png,Square,4,8753.0,435.58787393569946,1.0,1.7249828034421317,0.947602035292844,0.8485282022892716
1477.png,Square,4,8682.5,436.65894091129303,1.0,1.7475518017157414,0.9544355281961087,0.8425850805985378
1478.png,Square,4,8755.0,451.73000824451447,1.0,1.8547777123250626,0.9449031352868167,0.8188766610042338
1479.png,Square,4,8676.5,451.9726502895355,0.9846153846153847,1.8735697944838237,0.9424319774072666,0.8156777761914774
148.png,Square,4,9728.0,425.82337474823,1.0,1.4832882931458162,0.9653187794591913,0.9137953496712158
1480.png,Square,4,8645.5,417.62950444221497,1.0,1.6053967023765114,0.9522000110138223,0.8759095709128933
1481.png,Square,4,8546.5,425.2863574028015,1.0,1.6840878466912297,0.9464562569213733,0.8598019987629979
1482.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1483.png,Square,4,8582.5,434.11478424072266,0.9696969696969697,1.747372420505856,0.9530287046804731,0.8497187393107976
1484.png,Square,4,8494.0,426.55843579769135,1.0,1.704648927813557,0.9526159367464813,0.8543891791292083
1485.png,Square,4,8611.5,436.516805768013,1.0,1.7608131267694174,0.9479332929715449,0.8390267380126577
1486.png,Square,4,8548.5,415.0020868778229,1.0,1.60324827445396,0.9579761304420911,0.8784429532871648
1487.png,Square,4,8600.0,418.2152910232544,1.0,1.6184209816743633,0.955396322835083,0.872953011044383
1488.png,Square,4,8689.0,439.87214374542236,1.0155038759689923,1.7720389287605824,0.9380836707152497,0.8425797549486306
1489.png,Square,4,8607.0,422.55843591690063,1.0,1.6508662374940382,0.9488479770697829,0.8620053165598998
149.png,Square,4,9736.5,428.8944424390793,1.0,1.5034469392708603,0.969191718096755,0.9054922791374377
1490.png,Square,4,8556.0,431.8721435070038,1.0234375,1.734721433584378,0.9469839513004981,0.8514010230011431
1491.png,Square,4,8584.0,428.357425570488,1.015625,1.7010341264872038,0.9509776768404143,0.856577063114268
1492.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1493.png,Square,4,8550.0,428.2152897119522,1.015625,1.7066653109491414,0.9419411699900848,0.8581744580720174
1494.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1495.png,Square,4,8493.5,458.9432119131088,1.015625,1.9734282744835043,0.9279471211624604,0.7992608558356832
1496.png,Square,4,8581.0,446.3574265241623,1.015625,1.8476417364770974,0.9325653426071836,0.826054059076757
1497.png,Square,4,8578.5,428.315794467926,1.0317460317460319,1.7017938883105466,0.9395947426067908,0.854224139656145
1498.png,Square,4,8533.5,450.1147847175598,1.015625,1.8893373043142732,0.9361527069277604,0.8171759998280689
1499.png,Square,4,8602.5,455.62950325012207,1.0234375,1.9203886513637822,0.9407808398950132,0.8118592277196702
15.png,Square,4,8670.0,381.5979790687561,1.0,1.3365437228380694,0.9674179870564606,0.9662881185202528
150.png,Square,4,9610.0,425.13708305358887,0.9833333333333333,1.4966654222439926,0.9651016821491338,0.9076614400735316
1500.png,Square,4,8609.0,438.41630005836487,1.015625,1.7766865447081293,0.9497490209057311,0.8416036776081987
1501.png,Square,4,8628.0,439.58787405490875,1.015625,1.7822614255406732,0.9498541311168602,0.8411807805491647
1502.png,Square,4,8672.0,425.10259211063385,1.0,1.658281948016721,0.9516075935476791,0.8662780864792391
1503.png,Square,4,8713.0,446.9015817642212,1.0,1.8240897609604152,0.9495940275734293,0.826840567364173
1504.png,Square,4,8819.0,441.2447278499603,1.0238095238095237,1.7568304574329154,0.9486876075731497,0.8382349310861599
1505.png,Square,4,8890.5,449.83051443099976,1.0,1.8111806719763412,0.946704291342775,0.8270006713736121
1506.png,Square,4,8803.0,472.0731551647186,1.0234375,2.0145499654247505,0.9344514622366117,0.7935370833434454
1507.png,Square,4,8849.0,470.75944674015045,1.0078125,1.9929391029296395,0.9372451411322353,0.7961360997223759
1508.png,Square,4,9006.0,494.41630136966705,1.0077519379844961,2.1599502897380276,0.9326843413421707,0.7700224878185402
1509.png,Square,4,9205.5,484.51680624485016,0.9767441860465116,2.0293663056497784,0.9375190956309196,0.7868986337039054
151.png,Square,4,9327.5,424.3502861261368,0.9836065573770492,1.5362923817380094,0.9619946369636964,0.899971644445503
1510.png,Square,4,9283.5,471.88938999176025,0.9921875,1.9087929385827909,0.9402440877095255,0.8112690391519675
1511.png,Square,4,9155.5,464.2325359582901,1.0,1.8731787349299838,0.9471370196037863,0.8218963411954863
1512.png,Square,4,9178.5,464.0315252542496,1.0317460317460319,1.8668670770458269,0.9341033991451252,0.8276820945809221
1513.png,Square,4,9389.0,471.64674949645996,1.0161290322580645,1.8854042787232168,0.9390878175635127,0.8116588224686416
1514.png,Square,5,3.0,6.828427076339722,1.0,1.2368306322699583,1.0,1.0
1515.png,Square,4,9579.0,483.0193327665329,1.024,1.9382017887579845,0.93531221012547,0.8097740253546811
1516.png,Square,4,9688.5,471.1198378801346,1.008,1.8230407485785967,0.9423235909157224,0.8354555745712471
1517.png,Square,5,3.0,6.828427076339722,1.0,1.2368306322699583,1.0,1.0
1518.png,Square,4,9830.5,472.6345566511154,1.0163934426229508,1.808279139250352,0.9439243362619425,0.8367070689410463
1519.png,Square,4,10125.0,499.22034335136414,1.0163934426229508,1.9587529041020864,0.9312057389864803,0.8003233938864927
152.png,Square,4,9216.5,423.6639943122864,1.0,1.549769899126292,0.9619057558837343,0.8943018635259967
1520.png,Square,4,10374.5,481.52185904979706,1.0082644628099173,1.7785045271972137,0.9456724853014904,0.839331968356753
1521.png,Square,4,10730.5,497.52185904979706,1.0338983050847457,1.8356695769364375,0.9440045746459048,0.8261365456365548
1522.png,Square,4,11172.0,469.1959581375122,1.0254237288135593,1.568078258922282,0.9548309901286269,0.894628565258149
1523.png,Square,4,11685.5,457.1543279886246,1.043859649122807,1.4232084303327501,0.9639513301711693,0.9396055445057817
1524.png,Square,4,10.0,14.0,2.0,1.5597184423005743,1.0,1.0
1525.png,Square,4,3.0,8.0,0.5,1.6976527263135504,1.0,1.0
1526.png,Square,4,11405.5,516.7523070573807,0.9915966386554622,1.8631192608580804,0.9398071852340145,0.8233008134773073
1527.png,Square,4,10825.0,459.3380935192108,1.0169491525423728,1.5510548569985803,0.9580917820949684,0.8955592189868857
1528.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1529.png,Square,4,10043.5,474.14927554130554,1.008130081300813,1.7812924811062345,0.9396987275449101,0.8390138096852944
153.png,Square,4,9052.0,420.0487701892853,0.9838709677419355,1.551118671784887,0.9634912187333688,0.8949247075754078
1530.png,Square,4,9509.5,474.634556889534,1.0161290322580645,1.885172791233099,0.9326696743821107,0.82036912766573
1531.png,Square,4,9237.5,444.776692032814,1.0,1.7041967219379643,0.9594412131283756,0.8568057256677089
1532.png,Square,4,9167.5,450.23253560066223,1.007936507936508,1.7595960105440038,0.9478881249030657,0.8414036244868953
1533.png,Square,4,9098.5,464.57568180561066,1.0,1.8877013326828378,0.9416300129366106,0.8125914983519437
1534.png,Square,4,9114.5,454.37467074394226,1.0317460317460319,1.802542501983264,0.9458309552223317,0.8344557180409106
1535.png,Square,4,8840.0,460.9604573249817,1.0158730158730158,1.9127808474915042,0.9433358232846014,0.8090210130939286
1536.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1537.png,Square,4,8742.0,446.07315492630005,1.0158730158730158,1.8113046808157076,0.9405056481979559,0.8287307466252983
1538.png,Square,4,8634.0,448.07315468788147,1.0158730158730158,1.8504439781965458,0.9351240116971732,0.8189645878643924
1539.png,Square,4,8561.0,459.52899849414825,1.0317460317460319,1.9628697596735964,0.9346069868995633,0.7981520389004483
154.png,Square,4,8947.5,417.60511910915375,1.0,1.5510294940793818,0.9592602519431788,0.8954488513045891
1540.png,Square,4,8553.0,444.70057129859924,1.0,1.8399543101049542,0.9363402485084023,0.8264292343778873
1541.png,Square,4,8566.0,445.3868633508682,1.0,1.84283678533771,0.9322522718615661,0.8249897442928278
1542.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1543.png,Square,4,8515.0,423.52899718284607,1.0,1.6763773469805971,0.9558287029241735,0.8595149684323861
1544.png,Square,4,8615.0,429.3868633508682,1.0158730158730158,1.7030694604377041,0.9466512828965441,0.8477080517669778
1545.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1546.png,Square,4,8683.5,445.8305138349533,1.0158730158730158,1.8215240354414914,0.9408418657565415,0.8232897291916762
1547.png,Square,4,8669.5,436.6589413881302,1.0158730158730158,1.7501722765482903,0.9549485047089277,0.8429540607062737
1548.png,Square,4,8869.5,439.2030975818634,1.032258064516129,1.7306999724089036,0.9498795180722892,0.8462023848878094
1549.png,Square,4,9053.0,454.4751764535904,1.0161290322580645,1.8155906999384528,0.9487031700288184,0.8295865701394854
155.png,Square,4,8822.0,410.47517573833466,1.0161290322580645,1.5198365254525168,0.9631530105355096,0.9005422626492214
1550.png,Square,4,9290.5,434.43354630470276,1.0327868852459017,1.6165820610661839,0.9612519399896534,0.8750191291576495
1551.png,Square,4,9645.5,456.29141104221344,1.0,1.717710532030843,0.9541969629519711,0.8505931452144002
1552.png,Square,4,9990.0,458.9360725879669,1.0333333333333334,1.6777569144222912,0.9458435902291232,0.8640892898466986
1553.png,Square,4,10508.5,460.4091612100601,1.0169491525423728,1.6052301960131936,0.94850618286849,0.8838088717140007
1554.png,Square,4,3.0,8.0,2.0,1.6976527263135504,1.0,1.0
1555.png,Square,4,11144.0,452.71067690849304,1.0172413793103448,1.463492519567234,0.9624319889455047,0.9271254882244557
1556.png,Square,4,11574.0,444.08326029777527,1.0175438596491229,1.3559243609976421,0.974529533111607,0.9581970851013993
1557.png,Square,4,11782.5,463.63960909843445,0.9827586206896551,1.4518232582774913,0.9671660168274164,0.9265671106002172
1558.png,Square,4,11847.0,459.25483322143555,0.9661016949152542,1.4167369424594538,0.9688816193007564,0.9376401476369073
1559.png,Square,4,11908.0,463.5979790687561,0.9830508474576272,1.4362643413150795,0.9600128990648178,0.9350198757260059
156.png,Square,4,8630.0,413.3036034107208,1.0,1.5751347893841474,0.9608105099087063,0.890959152967425
1560.png,Square,4,11869.0,444.7695519924164,0.9491525423728814,1.326313235391195,0.9800181653042689,0.9707862127276484
1561.png,Square,4,11638.0,455.39696860313416,0.9661016949152542,1.4180516640717913,0.9648082901554405,0.9407337548774639
1562.png,Square,4,11304.5,445.9827550649643,0.95,1.4001511128020971,0.9641775768689497,0.9471527851400491
1563.png,Square,4,11160.0,448.71067690849304,0.95,1.4356836298853164,0.9658992556690323,0.9291122719567337
1564.png,Square,4,11012.0,441.5391038656235,0.9666666666666667,1.4088419571770578,0.9655837607961769,0.93858045205121
1565.png,Square,4,10853.0,460.5096664428711,0.9508196721311475,1.5549550336003208,0.9511831726555653,0.8950918949875897
1566.png,Square,4,10597.5,462.8944424390793,0.9672131147540983,1.6089799934888216,0.9476861167002012,0.8817948555046351
1567.png,Square,4,6.0,10.0,1.3333333333333333,1.3262911924324612,1.0,1.0
1568.png,Square,4,10769.0,454.5096664428711,0.9672131147540983,1.5265147581116203,0.9613461881806821,0.9038394254081904
1569.png,Square,4,10678.5,461.5807341337204,0.9672131147540983,1.58772480970906,0.9553994810772122,0.8881360878791716
157.png,Square,4,8585.5,405.6883784532547,1.0,1.5254910962533808,0.9603467561521253,0.9017519823748251
1570.png,Square,4,10716.5,462.06601536273956,0.9672131147540983,1.5854232506503723,0.9536798077778766,0.8876782186668934
1571.png,Square,4,10958.0,468.16652047634125,0.959349593495935,1.5916938794611029,0.9469408918078119,0.8875110401597229
1572.png,Square,4,11524.0,457.39696848392487,0.9661016949152542,1.4446859532211143,0.969707169303265,0.9269722036280517
1573.png,Square,4,3.0,8.0,2.0,1.6976527263135504,1.0,1.0
1574.png,Square,4,12002.5,477.49747383594513,0.957983193277311,1.5116824738672383,0.9578245950043891,0.9115291293912611
1575.png,Square,4,12002.5,449.6984843015671,1.0,1.3407915643705475,0.9723347375243033,0.96197411437606
1576.png,Square,4,11379.0,453.5391038656235,1.0,1.4385187063642968,0.9632608143570642,0.9322472884922327
1577.png,Square,4,10489.0,456.30865597724915,1.0166666666666666,1.579695805641605,0.9569382355624487,0.892127086431461
1578.png,Square,4,10032.0,458.59292674064636,0.991869918699187,1.6682353374512986,0.9552466196914874,0.8660428409847695
1579.png,Square,4,9847.0,471.22034335136414,1.0163934426229508,1.7944619785017133,0.9465083866006633,0.8344136419617579
158.png,Square,4,8604.5,417.3452330827713,1.0,1.6108511510487602,0.957119021134594,0.883365215515272
1580.png,Square,4,9693.0,449.22034335136414,0.992,1.6567262525614725,0.9546461811198109,0.8677736623580876
1581.png,Square,4,9589.5,470.0904004573822,0.9920634920634921,1.8338209838116504,0.9424570024570025,0.8258652921102333
1582.png,Square,4,9355.5,468.57568168640137,1.016,1.867594663125217,0.9340555111821086,0.8243081367229799
1583.png,Square,4,9253.5,445.74725461006165,1.0161290322580645,1.7086828509218264,0.9532320370847283,0.8538060474859147
1584.png,Square,4,9222.5,453.74725437164307,0.9921259842519685,1.7765175097308823,0.9471603163191948,0.8430456363864766
1585.png,Square,4,9114.5,461.0609630346298,1.0158730158730158,1.8559829952443883,0.9433347133098737,0.826189333318342
1586.png,Square,4,9050.5,447.20309817790985,0.984375,1.7584384462620268,0.94026284348865,0.8481291844484881
1587.png,Square,4,9042.5,441.20309805870056,1.0,1.7130842617255344,0.941191777257351,0.8607166690360922
1588.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1589.png,Square,4,8851.0,454.4163008928299,1.0158730158730158,1.8565455086476443,0.9449634335130518,0.8209148085115864
159.png,Square,4,8636.0,415.24472773075104,1.0,1.5888604560760848,0.9493761336777882,0.8882442098799763
1590.png,Square,4,8899.5,428.03152441978455,1.0158730158730158,1.6382343971159565,0.9600323624595469,0.870625754522865
1591.png,Square,4,8737.0,429.10259222984314,1.0158730158730158,1.6770656994745718,0.9515356131561751,0.8583488124961545
1592.png,Square,4,8650.5,431.1442221403122,1.0317460317460319,1.70999195160238,0.9565433736938133,0.8511003781878367
1593.png,Square,4,8661.5,431.97265005111694,1.0317460317460319,1.7143896167346737,0.9547508818342152,0.8483045467666883
1594.png,Square,4,8505.0,429.38686299324036,1.015625,1.7250962230724136,0.9526209677419355,0.8525153094272246
1595.png,Square,4,8620.0,437.0437183380127,1.0,1.7633260971239546,0.9488167308750688,0.8374627122821057
1596.png,Square,4,8542.5,428.3157957792282,1.015625,1.70896563772451,0.9426206896551724,0.8571804022509757
1597.png,Square,4,8519.5,419.6295027732849,1.015625,1.6447809130637905,0.9612433713189665,0.8742513994041757
1598.png,Square,4,8644.0,430.2152900695801,1.0077519379844961,1.7039116037851467,0.9488995005214337,0.8602119332169381
1599.png,Square,4,8549.5,430.8010767698288,1.03125,1.7274400311755702,0.9469982277359327,0.861607912146938
16.png,Square,4,8678.5,381.3553384542465,1.0,1.3335371803873612,0.9673949392486902,0.9675348340070985
160.png,Square,4,8594.5,406.65894067287445,1.0,1.53119382868326,0.9595824261709373,0.9001406284866311
1600.png,Square,4,8615.0,441.3868626356125,1.015625,1.7995903666790118,0.9420963420635354,0.8373098706854624
1601.png,Square,4,8703.5,422.17365992069244,1.0,1.6295904441834925,0.9505269480696773,0.8757472614656272
1602.png,Square,4,8829.5,423.3452333211899,1.0158730158730158,1.6152634775654944,0.9533552880202991,0.8735278145539284
1603.png,Square,4,9013.5,444.0315248966217,1.0238095238095237,1.740701415667199,0.9456042803189257,0.8443376172010778
1604.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1605.png,Square,4,9248.0,456.81832206249237,0.9921259842519685,1.7956816450149438,0.9360797611215143,0.8360922817953732
1606.png,Square,4,9481.5,462.91882741451263,1.0,1.798551074906994,0.941933240611961,0.8357534430230901
1607.png,Square,4,9757.0,467.22034323215485,1.0,1.7803989079909124,0.9430697854243186,0.8366519529558503
1608.png,Square,4,10065.5,471.3208485841751,0.9838709677419355,1.7562570663955341,0.9532626195662468,0.8443537370197743
1609.png,Square,4,10285.5,484.3502861261368,0.976,1.8150301712695331,0.9501177774698628,0.8334573005430805
161.png,Square,4,8605.0,413.04371654987335,1.0,1.577724977149585,0.9637677101416812,0.894550764661445
1610.png,Square,4,10379.5,487.1787132024765,0.991869918699187,1.8196602606367576,0.94509446847257,0.8377872106021165
1611.png,Square,4,10706.5,468.06601536273956,0.9836065573770492,1.62838402809965,0.9513083655426718,0.8757953673521814
1612.png,Square,4,10951.0,474.6518018245697,0.9917355371900827,1.6371430345909999,0.9493303281175501,0.875953505375999
1613.png,Square,4,11148.5,466.2670257091522,0.9833333333333333,1.5518262876801654,0.9506288637817096,0.906056691282553
1614.png,Square,4,11559.0,458.2253956794739,0.9586776859504132,1.4455335706627384,0.959372536000332,0.9305606015798825
1615.png,Square,4,11807.0,463.39696860313416,0.9747899159663865,1.4472946263762578,0.9584381849176069,0.9294731121402964
1616.png,Square,4,4.0,10.0,0.4,1.9894367886486917,1.0,1.0
1617.png,Square,4,12249.0,469.25483322143555,0.9914529914529915,1.4305630723268918,0.9642224583776124,0.935524392292874
1618.png,Square,4,12273.0,458.9116871356964,1.0,1.3655186557115397,0.9737384957156459,0.9554831867294268
1619.png,Square,4,12042.5,460.18376553058624,1.043859649122807,1.3993813057931743,0.9723455793298345,0.948771950455803
162.png,Square,4,8576.0,407.87214493751526,1.0,1.5436664211837567,0.9591768258584051,0.9059624801415369
1620.png,Square,4,11880.0,455.25483322143555,1.0258620689655173,1.388298408205197,0.9680573663624511,0.9532457441774449
1621.png,Square,4,3.0,8.0,2.0,1.6976527263135504,1.0,1.0
1622.png,Square,4,11181.5,473.4385987520218,0.9918032786885246,1.5952082708166204,0.9441043610419217,0.8853323494918709
1623.png,Square,4,11064.0,475.8233746290207,0.9917355371900827,1.6284315739626138,0.9532589497264464,0.8730728777946867
1624.png,Square,4,10803.5,490.69343197345734,0.976,1.773561078790797,0.940497954209106,0.840551405331149
1625.png,Square,4,10609.0,478.9360725879669,0.991869918699187,1.7205638094078788,0.9478245331903868,0.8483720118595871
1626.png,Square,4,3.0,8.0,2.0,1.6976527263135504,1.0,1.0
1627.png,Square,4,10204.0,500.73506212234497,0.96875,1.9554003595275584,0.9327665798254033,0.810862164232193
1628.png,Square,4,9953.0,470.04877042770386,0.9841269841269841,1.7665338912350763,0.9420728821580691,0.8439747849453972
1629.png,Square,4,9774.5,484.43354630470276,1.0,1.9105746211230255,0.9285612501781219,0.8135718233610504
163.png,Square,4,8603.5,415.14422261714935,1.0,1.5940904858873253,0.9605872829788422,0.8888008398453392
1630.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1631.png,Square,4,9633.5,496.57568180561066,0.984375,2.036933868756596,0.9334334576813139,0.7838296117171677
1632.png,Square,4,9447.0,470.81832242012024,1.0,1.8672519933350302,0.9360879904875149,0.8194106201741294
1633.png,Square,4,9376.0,452.13203048706055,0.984375,1.7350144142092108,0.9510092301450451,0.8480729178896113
1634.png,Square,4,9234.5,462.37467098236084,0.984375,1.8423189570596832,0.9361346241573318,0.8265553864746595
1635.png,Square,4,3.0,8.0,0.5,1.6976527263135504,1.0,1.0
1636.png,Square,4,9144.5,465.5462440252304,1.0,1.886061396209624,0.9347814975721952,0.8233550216278239
1637.png,Square,4,9012.0,479.10259306430817,1.0,2.0268704717210078,0.9293116782675948,0.7968672951095422
1638.png,Square,4,8936.5,455.3452332019806,1.0158730158730158,1.846308483852417,0.9383137337253254,0.8245352560244121
1639.png,Square,4,8887.0,452.7594462633133,1.0,1.8355659632090344,0.93685431161712,0.8305955332802245
164.png,Square,4,8749.0,431.8721443414688,1.0,1.6964540682483193,0.9346223694049781,0.8626174325019945
1640.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1641.png,Square,4,8719.0,463.38686299324036,0.9922480620155039,1.959796118091212,0.92367180465067,0.8015672808317641
1642.png,Square,4,8797.0,472.7005707025528,0.9846153846153847,2.0212861364647594,0.9352043799500346,0.7875620990027495
1643.png,Square,4,8807.5,465.9726493358612,1.0077519379844961,1.9618162901661755,0.930435241918445,0.7983146482585859
1644.png,Square,4,8786.0,491.04371643066406,1.0155038759689923,2.1839327104136306,0.9234326554206737,0.7601323876144964
1645.png,Square,4,8700.0,461.18585193157196,0.9701492537313433,1.945462369540616,0.9322260916153228,0.815654451288504
1646.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1647.png,Square,4,8720.0,485.67113304138184,1.0,2.1525747071140118,0.925640889549387,0.7681271708744715
1648.png,Square,4,8613.0,445.1858516931534,1.0077519379844961,1.8311267041127388,0.9544019059227659,0.8279545867483106
1649.png,Square,4,8560.0,442.01427960395813,1.015625,1.8163058045878955,0.9447080896148328,0.8291707499945706
165.png,Square,4,8861.5,440.173660159111,1.0,1.7399268741394653,0.9504987664914727,0.8448669703652051
1650.png,Square,4,8604.0,446.5584362745285,1.015625,1.844362701865584,0.9436279885939899,0.8256172272181417
1651.png,Square,4,8599.0,440.21528923511505,1.0234375,1.7933804502723132,0.9437524008121605,0.8396625574971868
1652.png,Square,4,8486.5,456.2569200992584,1.0077519379844961,1.9520028590638168,0.928044179561485,0.8086390384266002
1653.png,Square,4,8429.5,427.2863572835922,1.015625,1.7235598713501854,0.9491076957721105,0.857980215650743
1654.png,Square,4,8491.5,441.0853488445282,1.0077519379844961,1.8232700030514488,0.9374586001324796,0.8367274040865588
1655.png,Square,4,8434.5,430.94321167469025,1.015625,1.7521483797475754,0.9435091448067565,0.8504956938236178
1656.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1657.png,Square,5,3.5,7.414213538169861,1.0,1.2498338184061837,1.0,1.0
1658.png,Square,4,8571.0,457.67113494873047,0.9923664122137404,1.9447585345376854,0.9422305282251415,0.812940206696117
1659.png,Square,4,8440.0,436.5584363937378,1.015625,1.79693538118057,0.9379341001277991,0.8460790668679325
166.png,Square,4,8734.0,417.52899992465973,0.9848484848484849,1.5883647446814155,0.9506394557823129,0.8896038954700404
1660.png,Square,4,8508.0,444.70057141780853,1.0155038759689923,1.849686086361644,0.9286182056319581,0.8330122151854248
1661.png,Square,4,8538.0,437.5289969444275,1.0,1.7842169765263742,0.9327579614355165,0.8506897010351894
1662.png,Square,4,8537.0,428.2152889966965,1.0155038759689923,1.7092641864669829,0.9418578993821712,0.8626624081896203
1663.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1664.png,Square,4,8433.5,436.3157950639725,1.0078740157480315,1.7963218684523312,0.950039427734595,0.8347836228591512
1665.png,Square,4,8531.5,432.3746700286865,1.0158730158730158,1.7437540449290707,0.9579496968335953,0.842283130743823
1666.png,Square,4,8530.0,425.9310199022293,1.0158730158730158,1.692464801160168,0.9553141449210438,0.8555291755073002
1667.png,Square,4,8628.0,442.9015818834305,1.0476190476190477,1.8092328409761755,0.94279626290772,0.836843748035276
1668.png,Square,4,2.0,6.0,1.5,1.432394487827058,1.0,1.0
1669.png,Square,4,8686.5,434.17365968227386,1.0317460317460319,1.7269201483006515,0.9505389287082125,0.8497294960785857
167.png,Square,4,8814.5,421.4284950494766,1.0,1.6033939788566167,0.9497871881902915,0.8872933909654964
1670.png,Square,4,8584.5,428.17366003990173,1.015625,1.6994759598075324,0.9480397570403092,0.8621891222270766
1671.png,Square,4,8637.0,435.24472761154175,1.015748031496063,1.7453971169685776,0.9521027393485091,0.8485266754608883
1672.png,Square,4,8504.0,431.73000955581665,1.0158730158730158,1.7441802298947915,0.9519225387586052,0.849313449658337
1673.png,Square,4,8505.0,429.2447280883789,1.0158730158730158,1.7239543352950844,0.9495896834701055,0.8514149831840214
1674.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1675.png,Square,4,8592.0,441.5878736972809,1.0158730158730158,1.806051563137209,0.9466725429704715,0.8335846345502028
1676.png,Square,4,8638.5,463.48736822605133,1.0078740157480315,1.9789171093975337,0.9253883235136583,0.7970846194350422
1677.png,Square,4,8707.5,443.9726495742798,1.0158730158730158,1.801395553027868,0.9438001300672014,0.8313765628884442
1678.png,Square,4,8648.5,455.00208735466003,1.0,1.9049172924756963,0.929396593412498,0.8185138594507703
1679.png,Square,4,8611.0,456.4163010120392,1.0158730158730158,1.9251245867614926,0.9398602925125519,0.8134812443891851
168.png,Square,4,8800.0,423.04371654987335,0.9848484848484849,1.618370530402997,0.9533611396999079,0.8792146192193384
1680.png,Square,4,8759.5,427.4041085243225,1.032258064516129,1.659541832403831,0.9567473103598929,0.8628363620797964
1681.png,Square,4,8609.0,428.13203060626984,1.032258064516129,1.6943099822727699,0.9558121461085822,0.8593495757778389
1682.png,Square,4,8616.0,442.6173115968704,1.032258064516129,1.8094277131930798,0.9380511703864998,0.8314602592588436
1683.png,Square,4,8624.0,426.61731123924255,1.032258064516129,1.6794161939570997,0.9571055990233617,0.860751802752879
1684.png,Square,4,2.0,6.0,0.6666666666666666,1.432394487827058,1.0,1.0
1685.png,Square,4,8731.0,459.44573855400085,0.9921259842519685,1.923953640967498,0.935197086546701,0.8095818224448185
1686.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1687.png,Square,4,8685.5,448.03152453899384,1.0158730158730158,1.8391301217504559,0.9283347584437794,0.8337853633298468
1688.png,Square,4,8716.0,447.30360305309296,1.0158730158730158,1.8267440746179284,0.9264455782312925,0.83849521545111
1689.png,Square,4,8577.0,445.30360329151154,1.032258064516129,1.8397853004752107,0.9339067944250871,0.8338699187016813
169.png,Square,4,8819.0,414.70057213306427,0.9848484848484849,1.5518154178768835,0.9549022792485518,0.8990613095482519
1690.png,Square,4,8652.0,447.6467491388321,1.032258064516129,1.8430813098993768,0.9377337018370997,0.8319739702883038
1691.png,Square,4,8673.5,460.0315248966217,1.0161290322580645,1.9416499724502134,0.9372703695699157,0.8101918333949366
1692.png,Square,4,8687.5,466.37467110157013,1.024,1.99234814562879,0.9359008887691893,0.8058732861213399
1693.png,Square,4,8681.0,456.81832218170166,1.0161290322580645,1.912966692980682,0.9332401634057192,0.8145343936414987
1694.png,Square,4,8751.5,473.2030979394913,1.040983606557377,2.036117315359681,0.9380459831716598,0.7894601130586953
1695.png,Square,4,8841.0,445.0193325281143,1.0327868852459017,1.7825696231904056,0.9423363888296739,0.8437549501934647
1696.png,Square,4,8939.5,438.77669191360474,1.0333333333333334,1.713815263146518,0.9504039974484372,0.8525763382157064
1697.png,Square,4,8915.5,444.776692032814,1.0163934426229508,1.7657469820988105,0.9413472706155633,0.8427259280294782
1698.png,Square,4,8897.0,445.7056245803833,1.0163934426229508,1.7768173029967214,0.9418801609146729,0.8432439294522625
1699.png,Square,4,9063.5,443.1198377609253,1.024793388429752,1.7239973072482855,0.9494552692227111,0.8505358534853548
17.png,Square,4,8669.5,381.3553384542465,1.0,1.3349215548753348,0.9670384829894032,0.9663431547933075
170.png,Square,4,8835.0,427.7300081253052,1.0,1.6478702837328583,0.9455771391876706,0.8780010816142103
1700.png,Square,4,8948.5,453.9482649564743,1.0163934426229508,1.8325364198518754,0.9464304600740349,0.8305336450017827
1701.png,Square,4,9122.0,444.8771975040436,1.0333333333333334,1.726554773641407,0.9419661296984717,0.8505810478461701
1702.png,Square,4,1.0,4.0,1.0,1.2732395447351628,1.0,1.0
1703.png,Square,4,9479.5,456.3502861261368,1.0338983050847457,1.7482412344518432,0.943421576433121,0.8430405036463442
